clean_name,horse_gear,gear_win_rate
GALLANT GALLOP,XB-/CP,0.0
GALLANT GALLOP,CP,0.08333333333333333
GALLANT MAMBO,--,0.0
GALLANT RETURN,TT1/H1,0.0
GALLANT RETURN,TT/H,0.0
GALLANT RETURN,TT/H/B1,0.0
GALLANT ROCK,H1,0.0
GALLANT ROCK,H,0.3333333333333333
GALLANT TRIUMPH,XB1,0.0
GALLANT TRIUMPH,XB,0.0
GALLANT TRIUMPH,TT1/XB-/CP1,0.0
GALLANT TRIUMPH,TT/B-/CP2,0.0
GALLANT TRIUMPH,TT/CP,0.0
GALLOPY,H1,0.0
GALLOPY,H-,0.0
GALLOPY,--,0.5
GAME OF FUN,--,0.0
GAMECHANGERS,--,0.0
GAMECHANGERS,B1,0.0
GAMECHANGERS,B,0.25
GAMEKEEPERS,CP1,0.0
GAMEKEEPERS,CP-/B1,0.0
GAMEKEEPERS,B,0.0
GAMEKEEPERS,--,0.0
GAMEKEEPERS,B/H1,0.0
GAMEKEEPERS,B/H,0.0
GAMEKEEPERS,B-/H2,0.0
GAMEKEEPERS,H,0.0
GAMEPLAYER EMPEROR,--,0.0
GAMEPLAYER EMPEROR,H,0.0
GAMEPLAYER EMPEROR,H/CP1,0.0
GAMEPLAYER EMPEROR,CP/H,0.2
GAOLING LUCKY STAR,--,0.1111111111111111
GARLIC BOY,--,0.08571428571428572
GARLIC YEAH,TT1,0.0
GARLINGARI,--,0.14285714285714285
GENE POWER,CP1,0.0
GENE POWER,CP-,0.0
GENE POWER,B1,0.0
GENE POWER,B-,0.0
GENE POWER,--,0.09523809523809523
GENE POWER,P1,0.0
GENE POWER,P-,0.0
GENE POWER,P2,0.0
GENE POWER,P,0.10526315789473684
GENE POWER,P-/PC1,0.0
GENE POWER,PC,0.0
GENERAL DANROAD,--,0.0
GENERAL DINO,--,0.0
GENERAL IRON,--,0.08823529411764706
GENERAL O'REILLY,--,0.09090909090909091
GENERAL OF PATCH,--,0.1
GENERAL POWER,H1,0.0
GENERAL SHERMAN,B1,0.0
GENERAL SHERMAN,--,0.16666666666666666
GENERAL SHERMAN,B2,0.0
GENERAL SHERMAN,B,0.07142857142857142
GENEROUS BOBO,XB1,0.0
GENEROUS BOBO,TT1/XB-,0.0
GENEROUS BOBO,TT,0.0
GENEROUS BOBO,TT/B1,0.0
GENEROUS BOBO,TT/B,0.0
GENEROUS BOBO,TT/B/H1,0.0
GENEROUS BOBO,TT/B/H,0.0
GENEROUS BOBO,TT/B-/H/V1,0.0
GENEROUS BOBO,TT/H/V,0.06976744186046512
GENEROUS HEART,--,0.0
GENEROUS HEART,CP1,0.0
GENEROUS HEART,CP,0.0
GENEROUS HEART,CP-/B1,0.0
GENKI MOOCHI,CP1,0.0
GENKI MOOCHI,CP-/B1,0.0
GENKI MOOCHI,B,0.0
GENKI MOOCHI,TT1/B,0.0
GENKI MOOCHI,TT/B,0.16666666666666666
GENKI MOOCHI,--,0.0
GENKI TWINS,SR1,0.0
GENKI TWINS,SR-,0.0
GENKI TWINS,--,0.0
GENKI TWINS,B1,0.0
GENKI TWINS,B,0.14285714285714285
GENKI TWINS,TT1/B,0.0
GENKI TWINS,TT/B,0.125
GENTILIS,TT1,0.0
GENTILIS,TT/B1,0.0
GENTILIS,TT/B,0.0
GENTILIS,TT-/B-,0.0
GENTILIS,--,0.0
GENTILIS,V1,0.0
GENTILIS,V,0.23076923076923078
GENTLEMEN,TT1,0.0
GENTLEMEN,TT,0.0
GENTLEMEN,TT/XB1,0.0
GENTLEMEN,TT/XB,0.1
GENTLEMEN,TT/XB/B1,0.0
GENTLEMEN,TT-/V-/XB-,0.0
GENTLEMEN,--,0.0
GENTRY,--,0.0
GENUINE CHAMPION,--,0.0
GENUINE LEADER,TT1,0.0
GENUINE LEADER,TT,0.4166666666666667
GERONIMO MEADOW,--,0.07692307692307693
GETAWAY GUY,H1,0.0
GETAWAY GUY,H,0.0
GETAWAY GUY,H-,0.0
GETAWAY GUY,--,0.0
GETAWAY GUY,B1,0.0
GETAWAY GUY,B,0.0
GIANT STARS,--,0.0
GIANT STARS,B1,0.0
GIANT STARS,B,0.16666666666666666
GIANT TREASURE,TT1,0.0
GIANT TREASURE,TT,0.16666666666666666
GIANT TREASURE,TT/CP1,0.0
GIANT TREASURE,TT/CP,0.14285714285714285
GIANT TURTLE,--,0.0
GIANT'S STEPS,--,0.06666666666666667
GIANTS SERAPIS,CP1,0.0
GIANTS SERAPIS,CP,0.0
GIANTS SERAPIS,CP-/B1,0.0
GIANTS SERAPIS,B-/V1,0.0
GIANTS SERAPIS,V,0.0
GIANTS SERAPIS,V-,0.0
GIANTS SERAPIS,--,0.0
GIDDY GIDDY,TT1/B1,0.0
GIDDY GIDDY,TT/B-/V1,0.0
GIDDY GIDDY,TT/V-,0.0
GIDDY GIDDY,TT-,0.0
GIDDY GIDDY,--,0.0
GIDDY GIDDY,TT2,0.0
GIDDY GIDDY,TT,0.047619047619047616
GIDDY GIDDY,TT/CP1,0.0
GIDDY GIDDY,TT/CP,0.125
GIDEON,B1,0.0
GIDEON,TT1/B-/P1,0.0
GIDEON,TT/P-,0.0
GIDEON,TT-/B2,0.0
GIDEON,B-,0.0
GIDEON,--,0.0
GIDEON,B2,0.0
GIDEON,B,0.15625
GIFT IS GIFT,--,0.0
GIFT IS GIFT,XB1,0.0
GIFT IS GIFT,XB/P1,0.0
GIFT IS GIFT,P-/XB,0.0
GIFT IS GIFT,TT1/XB-,0.0
GIFT IS GIFT,TT/B1,0.0
GIFT IS GIFT,TT/B,0.0
GIFT IS GIFT,TT-/B-/XB2,0.0
GIFT IS GIFT,XB,0.06060606060606061
GIGGLES FOREVER,TT1,0.0
GIGGLES FOREVER,TT,0.0
GIGGLES FOREVER,TT-,0.0
GIGGLES FOREVER,--,0.0
GIGGLES FOREVER,TT2/B1,0.0
GIGGLES FOREVER,TT/B,0.0
GIGGLES FOREVER,TT/B-,0.0
GIGGLES FOREVER,TT-/SR1/XB1,0.0
GIGGLES FOREVER,SR/XB,0.0
GIGGLES FOREVER,SR-/XB/H1/P1,0.0
GIGGLES FOREVER,P-/H/XB,0.0
GIGGLES FOREVER,H/XB,0.2222222222222222
GILDED FLIGHT,CP1/H1/SR1/XB1,0.0
GILDED FLIGHT,CP-/SR-/XB-/H,0.0
GILDED FLIGHT,H/SB1,0.0
GILDED FLIGHT,H/SB,0.2
GILDED FLIGHT,SB-/H,0.0
GILDED FLIGHT,H,0.0
GILDED FLIGHT,H/BO1,0.0
GILDED FLIGHT,BO/H,0.0
GILDED FLIGHT,BO/H/XB2,0.0
GILDED FLIGHT,BO/H/XB,0.0
GILDED FLIGHT,TT1/XB-/BO/H,0.0
GILDED FLIGHT,TT/BO/H,0.0625
GILDED FLIGHT,TT/B/H2,0.0
GILDED FLIGHT,TT/B/H,0.0
GINO SEVERINI,--,0.0
GIOFRA,H1/XB1,0.0
GIOFRA,H/XB,0.0
GIOFRA,TT1/XB-/H/B1,0.0
GIOVANNI BATTISTA,--,0.05555555555555555
GIOVANNI CANALETTO,--,0.058823529411764705
GIVE WELL,--,0.2
GLACIER BLUE,--,0.11428571428571428
GLAMOROUS HONOUR,--,0.08823529411764706
GLAMOROUS RYDER,--,0.125
GLENEALY PRIZE,--,0.046511627906976744
GLENEALY STAR,--,0.05128205128205128
GLENEALY VIKING,--,0.0
GLITTERING ARMOUR,--,0.1111111111111111
GLITTERING,SR1,0.0
GLITTERING,SR,1.0
GLITTERING,TT1/SR,0.0
GLITTERING,TT/SR-/B1,0.0
GLITTERING,TT/B,0.0
GLOBAL DOMINATION,--,0.0
GLOBAL FAME,--,0.041666666666666664
GLOBAL RULER,--,0.0
GLOBAL WIN,XB1,0.0
GLOBAL WIN,XB,0.0
GLOBAL WIN,XB/B1,0.0
GLOBAL WIN,B/XB,0.0
GLOBAL WIN,B-/XB,0.0
GLOBAL WIN,XB-,0.0
GLOBAL WIN,--,0.0
GLOBAL WIN,B2,0.0
GLOBAL WIN,TT1/B-,0.0
GLOBAL WIN,TT/CP1,0.0
GLOBAL WIN,TT/CP-/XB2,0.0
GLOBAL WIN,TT/XB,0.0
GLOBE TROTTER,--,0.0
GLORIAM,TT1,0.0
GLORIAM,TT,0.0
GLORIAM,--,0.16666666666666666
GLORIOUS ARTIST,TT1,0.0
GLORIOUS ARTIST,TT,0.16666666666666666
GLORIOUS AVENUE,--,0.0
GLORIOUS DAYS,--,0.0
GLORIOUS FOREVER,--,0.06666666666666667
GLORIOUS LAD,--,0.08
GLORIOUS LEGACY,--,0.06666666666666667
GLORIOUS PARTNERS,H1,0.0
GLORIOUS PARTNERS,H/B1,0.0
GLORIOUS PARTNERS,B/H,0.0
GLORIOUS PARTNERS,B-/H/V1,0.0
GLORIOUS RYDER,--,0.0
GLORIOUS SUN,--,0.0
GLORIOUS SUNDAY,--,0.0
GLORIOUS VICTORY,--,0.0
GLORY BOY,TT1,0.0
GLORY BOY,TT,0.0
GLORY BOY,TT/B1,0.0
GLORY BOY,TT/B-/SR1,0.0
GLORY BOY,TT/SR-/B2,0.0
GLORY BOY,TT/B,0.0
GLORY HORSIE,--,0.0
GLORY OF INDIA,--,0.08823529411764706
GLORY OF LONGWAH,TT1,0.0
GLORY OF LONGWAH,TT/CP1,0.0
GLORY OF LONGWAH,TT/CP-/H1/P1,0.0
GLORY OF LONGWAH,TT/H-/P-,0.0
GLORY OF LONGWAH,TT/CP2,0.0
GLORY OF LONGWAH,TT/CP,0.07692307692307693
GLORY OF LONGWAH,TT/CP-/B1,0.0
GLORY OF LONGWAH,TT/B,0.2222222222222222
GLORY OF LONGWAH,TT/B-,0.0
GLORY OF LONGWAH,TT,0.0
GLORY STAR,--,0.0
GLORY STAR,B1,0.0
GLORY STAR,B,0.0
GLORY STAR,B-/XB1,0.0
GLORY STAR,XB,0.0
GLORY SUNSHINE,--,0.0
GLORY WIN,--,0.0
GO BABY GO,--,0.16666666666666666
GO BANANAS,--,0.0
GO BEAUTY GO,TT1,0.0
GO BEAUTY GO,TT,0.0
GO BEAUTY GO,TT/CP1,0.0
GO BEAUTY GO,TT/CP,0.0
GO BEAUTY GO,TT/CP-/B1,0.0
GO BEAUTY GO,TT/B,0.1
GO FAY FAY,--,0.0
GO GO WIN,--,0.0
GO LUCKY GO,--,0.0
GO PUBLIC,--,0.125
GO SANDY GO,--,0.0
GO-GETTER,--,0.0
GOAL AND GOLD,--,0.09090909090909091
GOAL FOR GOLD,--,0.0
GOBI STORM,B1,0.0
GOBI STORM,B-/V1,0.0
GOBI STORM,V-/H1/B2,0.0
GOBI STORM,H-/B,0.0
GOBI STORM,B,0.0
GOBI STORM,B-,0.0
GOBI STORM,CP1,0.0
GOBI STORM,CP,0.0
GOBI STORM,--,0.045454545454545456
GOD OF DRAGON,--,0.0
GODSPEED,--,0.0
GOKO,--,0.0
GOLAN POWER,--,1.0
GOLD BALL,--,0.0
GOLD DRAGON,--,0.0
GOLD EDITION,TT1/B1,0.0
GOLD EDITION,TT/B-/P1,0.0
GOLD EDITION,TT/P,0.0
GOLD EDITION,TT/P-/B2,0.0
GOLD EDITION,TT/B,0.2857142857142857
GOLD FORTUNE,--,0.0
GOLD FORTUNE,H1,0.0
GOLD FORTUNE,H,0.0
GOLD FORTUNE,TT1/H-/B1,0.0
GOLD FORTUNE,TT/B-,0.0
GOLD FORTUNE,TT,0.0
GOLD FORTUNE,TT-/XB1,0.0
GOLD FORTUNE,XB,0.0
GOLD FORTUNE,XB/B2,0.0
GOLD FORTUNE,B/XB,0.0
GOLD JOINT,--,0.0
GOLD JOINT,H1,0.0
GOLD JOINT,H,0.0
GOLD JOINT,H/XB1,0.0
GOLD JOINT,H/XB,0.07142857142857142
GOLD JOINT,H-/XB-,0.0
GOLD JOINT,TT1,0.0
GOLD LAND,--,0.125
GOLD MOUNT,--,0.0
GOLD PRECIOUS,--,0.0975609756097561
GOLD RACER,--,0.0
GOLD TALENT,--,0.1111111111111111
GOLD TARTINI,--,0.10714285714285714
GOLD WINNER,--,0.06451612903225806
GOLD-FUN,--,0.05405405405405406
GOLDEN ACHIEVER,--,0.05555555555555555
GOLDEN ADDICTION,--,0.0
GOLDEN BAUHINIA,TT1/B1,0.0
GOLDEN BAUHINIA,TT/B,0.10869565217391304
GOLDEN BOY,--,0.2777777777777778
GOLDEN CANNON,--,0.037037037037037035
GOLDEN CHOICE,--,0.0
GOLDEN CHOPSTICKS,--,0.25
GOLDEN DASH,--,0.0
GOLDEN DEER,H1/CP1,0.0
GOLDEN DEER,CP-/H/SR1,0.0
GOLDEN DEER,H/SR,0.0
GOLDEN DEER,SR-/H/P1,0.0
GOLDEN DEER,H/P,0.0
GOLDEN DEER,P-/H/B1,0.0
GOLDEN DEER,B/H,0.0
GOLDEN DEER,B-/H-/V1,0.0
GOLDEN DEER,TT1/V-/SR2,0.0
GOLDEN DEER,TT/SR/B2,0.0
GOLDEN DOUBLE,TT1,0.0
GOLDEN DOUBLE,TT,0.0
GOLDEN DOUBLE,TT/H1,0.0
GOLDEN DOUBLE,TT/H,0.0
GOLDEN DOUBLE,TT/H/B1,0.0
GOLDEN DOUBLE,TT/B/H,0.2
GOLDEN EFFORT,--,0.0
GOLDEN FOUR,--,0.0
GOLDEN GENERAL,--,0.05263157894736842
GOLDEN GLORY,--,0.19047619047619047
GOLDEN GUNNERS,--,0.0
GOLDEN HARVEST,--,0.0
GOLDEN INSIGHT,--,0.037037037037037035
GOLDEN KID,--,0.0
GOLDEN LEGEND,--,0.0
GOLDEN OSMANTHUS,--,0.0
GOLDEN PARTNERS,--,0.0
GOLDEN SCALPEL,--,0.0
GOLDEN SLEEP,--,0.0
GOLDEN SLEEP,TT1,0.0
GOLDEN SLEEP,TT-/H1,0.0
GOLDEN SUN,B1,0.0
GOLDEN SUN,B,0.0
GOLDEN SUN,B-,0.0
GOLDEN SUN,--,0.0
GOLDEN TREASURE,SR1,0.0
GOLDEN TREASURE,SR,0.0
GOLDEN TREASURE,SR-,0.0
GOLDEN TREASURE,B1,0.0
GOLDEN TREASURE,B,0.0
GOLDEN TREASURE,TT1/B,0.0
GOLDEN TREASURE,TT/B,0.0
GOLDEN WIDE,TT1/XB1,0.0
GOLDEN WIDE,TT/XB,1.0
GOLDEN WIDE,--,0.0
GOLDEN WIDE,TT-/XB,0.0
GOLDEN WIDE,XB,0.25
GOLDEN WIDE,XB/H1,0.0
GOLDEN WIDE,H/XB,0.0
GOLDEN YIELD,H1,0.0
GOLDEN YIELD,H,0.0
GOLDEN YIELD,H/CP1,0.0
GOLDEN YIELD,TT1/B/H,0.0
GOLDEN YIELD,TT/B-/H/PC1,0.0
GOLDEN YIELD,TT/H/PC,0.0
GOLDFIELD,--,0.0
GOLDIE FLANKER,--,0.0
GOLDIE FLANKER,TT1,0.0
GOLDIE FLANKER,TT/H1,0.0
GOLDIE FLANKER,TT/H-,0.0
GOLDINGTON HORN,SR1,0.0
GOLDINGTON HORN,SR,0.0
GOLDINGTON HORN,SR-/XB1,0.0
GOLDLAND DANCER,--,0.0
GOLDMEN Y Y,H1,0.0
GOLDMEN Y Y,H,0.0
GOLDMEN Y Y,B-/H-,0.0
GOLDMEN Y Y,--,0.0
GOLDMEN Y Y,V1,0.0
GOLDMEN Y Y,V,0.0
GOLDMEN Y Y,V-/B2/H2,0.0
GOLDMEN Y Y,B/H,0.0
GOLDWEAVER,--,0.0
GONNA RUN,--,0.1
GOOD BOY BOY,--,0.0
GOOD CHOI LEE,--,0.06666666666666667
GOOD CHOICE AHEAD,--,0.05263157894736842
GOOD CHOICE,--,0.0
GOOD COMPANION,--,0.0
GOOD DAYS,--,0.0
GOOD DIRECTIONS,--,0.0
GOOD FELLOW,--,0.0
GOOD FIT,--,0.14285714285714285
GOOD FOR YOU,--,0.0625
GOOD FORTUNE,--,0.041666666666666664
GOOD FRIENDS MAGIC,--,0.09523809523809523
GOOD GAINS,--,0.0
GOOD GOOD VIEW,--,0.07692307692307693
GOOD HONG KONG,--,0.13333333333333333
GOOD JOB,--,0.125
GOOD LOOKING WATCH,--,0.0
GOOD LUCK BOY,--,0.05084745762711865
GOOD LUCK MAN,--,0.08333333333333333
GOOD LUCK WIN,--,0.08695652173913043
GOOD MAN,--,0.07692307692307693
GOOD MATE,CP1,0.0
GOOD MATE,CP-,0.0
GOOD MATE,H1,0.0
GOOD MATE,H,0.0
GOOD MATE,H-/B1,0.0
GOOD MATE,B-,0.0
GOOD MATE,--,0.0
GOOD METHOD,B/H1,0.0
GOOD METHOD,TT1/H-/B,0.0
GOOD METHOD,TT/B,0.0
GOOD OMEN,--,0.0
GOOD SMILE,--,0.0
GOOD STANDING,--,0.0
GOOD STRIKE,--,0.0
GOOD STRIKE,TT1,0.0
GOOD STRIKE,TT,0.0
GOOD THINKER,TT1,0.0
GOOD THINKER,TT,0.0
GOOD THINKER,TT/H/CP1,0.0
GOOD THINKER,TT/CP/H,0.0
GOOD TIMES ROLL,B1,0.0
GOOD TIMES ROLL,B-,0.0
GOOD TIMES ROLL,--,0.0
GOOD TREASURE,--,0.0
GOOD UNCLE,--,0.0
GOOD VIEW DELIGHTS,--,0.25
GOOD WORDS,H1,0.0
GOOD WORDS,H/XB1,0.0
GOOD WORDS,H/XB/P1,0.0
GOOD WORDS,P-/H/XB,0.0
GOOD WORDS,H/XB,0.14285714285714285
GOOD WORDS,XB-/H,0.0
GOOD WORDS,H,0.0
GOOD WORDS,H-,0.0
GOOD WORDS,--,0.14285714285714285
GOOD YIELD,--,0.0
GOODHEART SUCCESS,--,0.0
GOODLUCK GOODLUCK,--,0.0
GOODVIEW SUCCESSOR,--,0.0
GORDON GEKKO,--,0.5
GORDON LORD BYRON,--,0.0
GORGEOUS AGAIN,--,0.0
GORGEOUS DEBUT,--,0.0
GORGEOUS GAINS,--,0.0
GORGEOUS KING,--,0.25
GORGEOUS LEGEND,--,0.0
GORGEOUS LIFE,--,0.07692307692307693
GORGEOUS RULER,--,0.043478260869565216
GOT FLY,CP1,0.0
GOT FLY,CP,0.0
GOT FLY,CP-/B1,0.0
GOT FLY,B-,0.0
GOT FLY,--,0.0625
GOUTEN OF GARO,--,0.0
GRACE HEART,--,0.13043478260869565
GRACEFUL KINGDOM,--,0.04878048780487805
GRACIOUS RYDER,--,0.0
GRACYDAD,--,0.0
GRACYTOM,--,0.09090909090909091
GRADE ONE,--,0.0
GRAN BOLIVAR,--,0.1282051282051282
GRAN MASTER,--,0.0
GRAND CHAMPION,H1,0.0
GRAND CHANCELLOR,--,0.0
GRAND DANCER,--,0.0
GRAND DANCER,TT1,0.0
GRAND DANCER,TT,0.0
GRAND DANCER,TT/B1,0.0
GRAND ELITE,XB1,0.0
GRAND ELITE,XB,0.0
GRAND ELITE,--,0.0
GRAND ELITE,XB-,0.0
GRAND ELITE,B1,0.0
GRAND GENERAL,H1/XB1,0.0
GRAND GENERAL,H/XB,0.0
GRAND GENERAL,XB-/H/P1,0.0
GRAND GENERAL,P-/H/CP1,0.0
GRAND GENERAL,TT1/CP/H,0.0
GRAND HARBOUR,--,0.0
GRAND PLUS,--,0.0
GRAND PLUS,XB/CP1/E1,0.0
GRAND PLUS,CP/E/XB,0.0
GRAND PLUS,CP-/E/XB,0.0
GRAND PLUS,E/XB,0.0
GRAND PRIX BOSS,--,0.0
GRAND PRIX BOSS,P1,0.0
GRAND PRIX BOSS,P,0.0
GRAND PRIX BOSS,P-,0.0
GRANDEUR,SR1,0.0
GRANDEUR,TT1/SR,0.0
GRANDEUR,TT/SR-/CP1,0.0
GRANDEUR,TT-/CP,0.0
GRANDEUR,CP-/SR2,0.0
GRANDEUR,SR,0.0
GRANDEUR,TT2/SR-,0.0
GRANDEUR,TT,0.0
GRANDEUR,TT/B1,0.0
GRANDEUR,TT/B,0.0
GRANDFIELD,B1,0.0
GRANDFIELD,B,0.0
GRANDFIELD,TT1/B-/H1,0.0
GRANDFIELD,TT/H,0.0
GRANDFIELD,H,0.0
GRANDWAY FLYER,H1,0.0
GRANDWAY FLYER,H,0.0
GRANITE BELT,H1,0.0
GRANITE BELT,H,0.09090909090909091
GRASSLAND DRAGON,B1,0.0
GRASSLAND DRAGON,B,0.0
GRASSLAND DRAGON,B-,0.0
GRASSLAND DRAGON,--,0.13333333333333333
GRATIFIED,--,0.0
GRATIFIED,TT1/XB1,0.0
GRATIFIED,TT/XB,0.0
GRATIFIED,TT/XB-,0.0
GRATIFIED,TT,0.3076923076923077
GREAT ACHIEVEMENT,--,0.0
GREAT ALEXANDER,B1,0.0
GREAT ALEXANDER,B,0.0
GREAT ALEXANDER,TT1/B,0.0
GREAT ALEXANDER,TT/B,0.0
GREAT ALEXANDER,TT/B-,0.0
GREAT AND BEYOND,--,0.0
GREAT CHARM,TT1,0.0
GREAT CHARM,TT,0.0
GREAT EAGLE,SR1,0.0
GREAT EAGLE,SR,0.2222222222222222
GREAT EAGLE,SR-/CP1,0.0
GREAT HERO,--,0.0
GREAT HONOUR,--,0.0
GREAT JOY,--,0.0
GREAT LUCK,--,0.04
GREAT PEGASUS,--,0.0
GREAT PROFIT,--,0.0
GREAT RENOWN,--,0.0
GREAT RUN,--,0.25
GREAT SHOW,--,0.08333333333333333
GREAT SKY,--,0.043478260869565216
GREAT SON,--,0.05263157894736842
GREAT SPEED,--,0.07692307692307693
GREAT SPIRIT,--,0.06666666666666667
GREAT STORIES,--,0.09523809523809523
GREAT STORM,--,0.0967741935483871
GREAT STRONG,--,0.0
GREAT TOPLIGHT,--,0.0
GREAT TREASURE,P1,0.0
GREAT TREASURE,P-/B1,0.0
GREAT TREASURE,B,0.125
GREAT TREASURE,--,0.42857142857142855
GREAT WISDOM,--,0.0
GREEN BIRDIE,B1,0.0
GREEN BIRDIE,B,0.0
GREEN BIRDIE,B-,0.0
GREEN BIRDIE,--,0.0
GREEN BIRDIE,TT1/B2,0.0
GREEN BIRDIE,TT/B,0.06896551724137931
GREEN CARD,--,0.0
GREEN CARD,B1,0.0
GREEN CARD,TT1/B,0.0
GREEN CARD,TT/B,0.0
GREEN CARD,TT-/B,0.0
GREEN CARD,B,0.0
GREEN CARD,B-/P1,0.0
GREEN CARD,P,0.0
GREEN CARD,P/XB1,0.0
GREEN CARD,P/XB,0.0
GREEN CARD,XB/P2,0.0
GREEN CARD,P-/XB,0.5
GREEN CARD,XB,0.1111111111111111
GREEN DISPATCH,--,0.375
GREEN EAGLE,--,0.0
GREEN EASY,--,0.02857142857142857
GREEN ENERGY,--,0.0
GREEN GLORY,--,0.0
GREEN MANNER,--,0.0
GREEN MASK,--,0.08333333333333333
GREEN ZONE,--,0.09375
GREENERY FORTUNE,--,0.0
GREY WHIZZ,--,0.06451612903225806
GRIFFINDOR,--,0.09090909090909091
GRIMMY,B1,0.0
GRIMMY,B,0.0
GRIMMY,TT1/B-,0.0
GRIMMY,TT-,0.0
GRIMMY,--,0.047619047619047616
GRIMMY,TT2,0.0
GRIMMY,TT,0.09090909090909091
GROOVY,XB,0.0
GROUP LEADER,--,0.0
GROWL,--,0.0
GUN PIT,--,0.0
GUNNISON,--,0.07142857142857142
GURUS DREAM,--,0.3333333333333333
HAIR BEAUTY,SR1,0.0
HAIR BEAUTY,SR-/CP1/H1,0.0
HAIR BEAUTY,CP-/H-/B1,0.0
HAIR BEAUTY,B-/SR2,0.0
HAIR BEAUTY,SR,0.14285714285714285
HAIR BEAUTY,SR-/B2,0.0
HAIR BEAUTY,B,0.0
HAIR BEAUTY,--,1.0
HAIR TRIGGER,TT1,0.0
HAIR TRIGGER,TT,0.23809523809523808
HALL OF FAME,P1,0.0
HALL OF FAME,P-,0.0
HALL OF FAME,XB1,0.0
HALL OF FAME,XB,0.1111111111111111
HAMMER KING,--,0.04878048780487805
HANA'S GOAL,--,0.25
HANDSOME BATCHELOR,H1/P1,0.0
HANDSOME BATCHELOR,H/P,0.0
HANDSOME BO BO,--,0.0
HANDSOME HANDSOME,--,0.0
HANDSOME ZULU,TT1,0.0
HANDSOME ZULU,TT/H1,0.0
HANDSOME ZULU,TT-/H,0.0
HANDSOME ZULU,--,0.0
HANDSOME ZULU,H,0.0
HANDSOME ZULU,TT2/H,0.0
HANDSOME ZULU,TT/H,0.0
HANG'S DECISION,--,0.08571428571428572
HANNIBAL BARCA,TT1/H1,0.0
HANNIBAL BARCA,TT/H,0.0
HANNIBAL BARCA,--,0.0
HANNIBAL BARCA,TT/H/XB,0.2
HAPPEN FOR REASON,TT1,0.0
HAPPEN FOR REASON,TT,0.1111111111111111
HAPPEN FOR REASON,TT/CP1,0.0
HAPPILABABY,B1,0.0
HAPPILABABY,B-,0.0
HAPPILABABY,V1,0.0
HAPPILABABY,V,0.0
HAPPILABABY,TT1/V-/B2,0.0
HAPPILABABY,TT/B,0.0
HAPPILY TIME,--,0.0
HAPPY AGILITY,--,0.0
HAPPY AMBASSADOR,--,0.2
HAPPY AND HEALTHY,--,0.0
HAPPY BALL,--,0.11538461538461539
HAPPY BAO BEI,--,0.0
HAPPY CENTENARY,--,0.07142857142857142
HAPPY CENTURY,--,0.0
HAPPY CERAMIBO,TT1/CP1,0.0
HAPPY CERAMIBO,TT/CP,0.0
HAPPY CERAMIBO,TT/CP-/B1,0.0
HAPPY CERAMIBO,TT/B,0.25
HAPPY CHA CHA,H1,0.0
HAPPY CHA CHA,H,0.0
HAPPY CHAMPION,B1,0.0
HAPPY CHAMPION,B,0.0
HAPPY CHAMPION,B-,0.0
HAPPY CHAMPION,--,0.0
HAPPY CHAMPION,B2,0.0
HAPPY CHAPPY,--,0.125
HAPPY CHAPPY,CP1,0.0
HAPPY CHAPPY,CP,0.16666666666666666
HAPPY CHEERS,--,0.0
HAPPY CONTENDER,--,0.0
HAPPY CONTENDER,TT,0.0
HAPPY CONTENDER,TT/CP1,0.0
HAPPY CONTENDER,TT/CP,0.0
HAPPY COOPERATION,TT1,0.0
HAPPY COOPERATION,TT,0.0
HAPPY COOPERATION,TT/B1,0.0
HAPPY COOPERATION,TT/B,0.0
HAPPY COOPERATION,TT/B-/SR1,0.0
HAPPY COOPERATION,TT/SR-/B2,0.0
HAPPY COOPERATION,TT/B-/SR2,0.0
HAPPY COOPERATION,TT/SR,0.07692307692307693
HAPPY DRUMMING,--,0.0
HAPPY EAGLE,--,0.5
HAPPY ERA,--,0.0
HAPPY FIERY DRAGON,--,0.0
HAPPY FORCE,--,0.0
HAPPY FOREVER,--,0.0
HAPPY FRIENDS,--,0.0
HAPPY FRIENDSHIP,--,0.0
HAPPY GAINS,--,0.0
HAPPY GOAL,--,0.0
HAPPY GUY,--,0.0
HAPPY GUYS,TT1,0.0
HAPPY GUYS,TT,0.0
HAPPY HA HA,--,0.0
HAPPY HAPPY STAR,--,0.125
HAPPY HAPPY,--,0.0
HAPPY HAPPY,H1,0.0
HAPPY HAPPY,H-/B1,0.0
HAPPY HAPPY,B,0.0
HAPPY HAPPY,TT1/B,0.0
HAPPY HAPPY,TT/B-/P1,0.0
HAPPY HAPPY,TT/P-/B2,0.0
HAPPY HAPPY,TT/B-,0.0
HAPPY HAPPY,TT,0.0
HAPPY HAPPY,TT/B2,0.0
HAPPY HAPPY,TT/B,0.037037037037037035
HAPPY HAPPY,TT/B/XB1,0.0
HAPPY HAPPY,TT/B/XB,0.0
HAPPY HOMING,TT1,0.0
HAPPY HOMING,TT/B1,0.0
HAPPY HOMING,TT/B,0.0
HAPPY HOMING,TT/B-,0.0
HAPPY HOMING,TT,0.0
HAPPY HOMING,TT-,0.0
HAPPY HOMING,--,0.0
HAPPY HOUR,--,0.0
HAPPY HOUR,B1,0.0
HAPPY HOUR,B,0.0
HAPPY INDEX,--,0.26666666666666666
HAPPY JOURNEY,--,0.0
HAPPY JOURNEY,TT1/B1,0.0
HAPPY JOURNEY,TT/B,0.125
