race_id,horse_id,clean_name,won,draw,actual_weight,declared_weight,horse_rating,last_win_rating,ST_win_rate,HV_win_rate,last_form_going,ST_vs_HV_pref,AWT_win_rate,Turf_win_rate,AWT_vs_Turf_pref,surface,days_since_last_run,class_diff,rating_diff,gear_changed,recent_avg_pos,recent_win_rate,distance_win_rate,gear_win_rate,jockey_win_rate,trainer_win_rate,venue,going,config,norm_implied_prob,prev_run_vet_finding
368,2397,MULTIVICTORY,0.0,9.0,120.0,1096.0,60.0,60.0,0.1111111111111111,0.0,GOOD TO FIRM,Sha Tin,0.0,0.125,Turf,0.0,7.0,0.0,0.0,0,6.25,0.0,0.0,0.1,0.0338616714697406,0.072079207920792,ST,GOOD,C+3,0.0848740584741979,0.0
445,2397,MULTIVICTORY,0.0,2.0,119.0,1107.0,60.0,60.0,0.1,0.0,GOOD TO FIRM,Sha Tin,0.0,0.1111111111111111,Turf,0.0,27.0,0.0,0.0,0,7.0,0.0,0.1666666666666666,0.0909090909090909,0.0636766334440753,0.0720506730007917,ST,GOOD TO YIELDING,C+3,0.1364149588391337,0.0
482,2397,MULTIVICTORY,0.0,14.0,120.0,1101.0,60.0,60.0,0.0909090909090909,0.0,GOOD TO YIELDING,Sha Tin,0.0,0.1,Turf,0.0,15.0,0.0,0.0,0,5.0,0.0,0.1428571428571428,0.0833333333333333,0.0566936636493568,0.0720221606648199,ST,GOOD,A+3,0.0812761213321057,0.0
501,2397,MULTIVICTORY,0.0,1.0,120.0,1090.0,60.0,60.0,0.0833333333333333,0.0,GOOD,Sha Tin,0.0,0.0909090909090909,Turf,0.0,10.0,0.0,0.0,0,3.25,0.0,0.0,0.0769230769230769,0.0566666666666666,0.0719936708860759,HV,GOOD,C,0.160125376351281,0.0
536,2397,MULTIVICTORY,0.0,9.0,120.0,1105.0,60.0,60.0,0.0833333333333333,0.0,GOOD,Sha Tin,0.0,0.0833333333333333,Turf,0.0,18.0,0.0,0.0,0,3.75,0.0,0.0,0.0714285714285714,0.0566396953831508,0.0719652036378015,HV,GOOD TO YIELDING,A,0.1214088388839492,0.0
578,2397,MULTIVICTORY,0.0,1.0,120.0,1093.0,60.0,60.0,0.0833333333333333,0.0,GOOD,Sha Tin,0.0,0.0769230769230769,Turf,0.0,14.0,0.0,0.0,0,5.0,0.0,0.125,0.0666666666666666,0.0566127497621313,0.0719367588932806,ST,GOOD,B+2,0.1503606905029345,0.0
613,2397,MULTIVICTORY,0.0,8.0,128.0,1087.0,60.0,60.0,0.0769230769230769,0.0,GOOD,Sha Tin,0.0,0.0714285714285714,Turf,0.0,14.0,0.0,0.0,0,5.25,0.0,0.1111111111111111,0.0625,0.0636413945766463,0.0719083366258395,ST,GOOD TO FIRM,C+3,0.0812267670532359,0.0
624,2397,MULTIVICTORY,0.0,12.0,122.0,1085.0,60.0,60.0,0.0714285714285714,0.0,GOOD TO FIRM,Sha Tin,0.0,0.0666666666666666,Turf,0.0,7.0,0.0,0.0,0,5.25,0.0,0.0,0.0588235294117647,0.0067567567567567,0.0718799368088467,ST,YIELDING TO SOFT,A,0.0744446805609863,0.0
963,2397,MULTIVICTORY,0.0,8.0,128.0,1138.0,60.0,60.0,0.0666666666666666,0.0,GOOD TO FIRM,Sha Tin,0.0,0.0625,Turf,0.0,206.0,0.0,0.0,0,7.0,0.0,0.0,0.0555555555555555,0.0478325859491778,0.0718515594157126,HV,GOOD,C,0.0199102415636877,0.0
1010,2397,MULTIVICTORY,0.0,6.0,131.0,1131.0,60.0,60.0,0.0666666666666666,0.0,GOOD TO FIRM,Sha Tin,0.0,0.0588235294117647,Turf,0.0,21.0,0.0,0.0,0,7.25,0.0,0.0,0.0526315789473684,0.0494505494505494,0.0718232044198895,HV,GOOD,A,0.0337203376845327,0.0
2405,2398,MUSIR,1.0,12.0,125.0,1096.0,52.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0733662145499383,0.0717948717948717,HV,GOOD,B,0.0672775554170558,0.0
2441,2398,MUSIR,0.0,12.0,131.0,1078.0,59.0,52.0,0.0,1.0,GOOD,Happy Valley,0.0,1.0,Turf,0.0,14.0,0.0,7.0,0,1.0,1.0,1.0,1.0,0.0496688741721854,0.0875386199794026,HV,GOOD,C+3,0.1362542870680947,0.0
2543,2398,MUSIR,0.0,10.0,131.0,1084.0,59.0,52.0,0.0,0.5,GOOD,Happy Valley,0.0,0.5,Turf,0.0,42.0,0.0,0.0,0,3.5,0.5,0.5,0.5,0.0496453900709219,0.087493566649511,HV,GOOD,B,0.16186575350895,0.0
2629,2398,MUSIR,0.0,4.0,132.0,1076.0,59.0,52.0,0.0,0.3333333333333333,GOOD,Happy Valley,0.0,0.3333333333333333,Turf,0.0,31.0,0.0,0.0,1,4.333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0496219281663516,0.0874485596707819,ST,GOOD,C+3,0.0966643825826439,0.0
2719,2398,MUSIR,0.0,10.0,132.0,1081.0,58.0,52.0,0.0,0.3333333333333333,GOOD,Happy Valley,0.0,0.25,Turf,0.0,36.0,0.0,-1.0,1,5.75,0.25,0.0,0.0,0.0854700854700854,0.0874035989717223,ST,GOOD,A,0.0349349867035559,0.0
2820,2398,MUSIR,0.0,8.0,129.0,1078.0,56.0,52.0,0.0,0.3333333333333333,GOOD,Happy Valley,0.0,0.2,Turf,0.0,45.0,0.0,-2.0,1,7.75,0.0,0.25,0.0,0.0836236933797909,0.0873586844809866,HV,GOOD,A,0.0625006860458346,0.0
2876,2398,MUSIR,1.0,3.0,126.0,1077.0,54.0,52.0,0.0,0.25,GOOD,Happy Valley,0.0,0.1666666666666666,Turf,0.0,25.0,0.0,-2.0,1,7.25,0.0,0.0,0.3333333333333333,0.0495984884270193,0.0873138161273754,ST,GOOD,A,0.1075490859582042,0.0
2932,2398,MUSIR,1.0,2.0,112.0,1083.0,61.0,54.0,0.3333333333333333,0.25,GOOD,Sha Tin,0.0,0.2857142857142857,Turf,0.0,21.0,-1.0,7.0,0,6.0,0.25,0.5,0.5,0.0500472143531633,0.087782340862423,ST,GOOD TO YIELDING,C+3,0.1861448324906254,0.0
2967,2398,MUSIR,0.0,3.0,118.0,1085.0,66.0,61.0,0.5,0.25,GOOD TO YIELDING,Sha Tin,0.0,0.375,Turf,0.0,14.0,0.0,5.0,0,3.75,0.5,0.6666666666666666,0.6,0.0504955167531854,0.0882503848127244,ST,GOOD TO FIRM,B,0.1255168259505165,0.0
3023,2398,MUSIR,0.0,8.0,119.0,1103.0,66.0,61.0,0.4,0.25,GOOD TO YIELDING,Sha Tin,0.0,0.3333333333333333,Turf,0.0,73.0,0.0,0.0,0,3.75,0.5,0.2,0.5,0.0565858297669995,0.0882051282051282,HV,GOOD,A,0.0622875242542487,0.0
3096,2398,MUSIR,0.0,4.0,117.0,1100.0,66.0,61.0,0.4,0.2,GOOD TO YIELDING,Sha Tin,0.0,0.3,Turf,0.0,32.0,0.0,0.0,0,4.75,0.5,0.0,0.4285714285714285,0.0504716981132075,0.0881599179907739,ST,GOOD TO FIRM,A+3,0.0678096923143928,0.0
3162,2398,MUSIR,0.0,2.0,117.0,1097.0,66.0,61.0,0.3333333333333333,0.2,GOOD TO YIELDING,Sha Tin,0.0,0.2727272727272727,Turf,0.0,27.0,0.0,0.0,0,6.0,0.25,0.0,0.375,0.0504479019330504,0.0881147540983606,ST,GOOD TO FIRM,A,0.0474518851858535,0.0
3199,2398,MUSIR,0.0,13.0,122.0,1096.0,65.0,61.0,0.2857142857142857,0.2,GOOD TO YIELDING,Sha Tin,0.0,0.25,Turf,0.0,15.0,0.0,-1.0,0,7.25,0.0,0.0,0.3333333333333333,0.0504241281809613,0.0880696364567332,ST,GOOD TO YIELDING,C,0.0298856384659126,0.0
3256,2398,MUSIR,0.0,6.0,120.0,1096.0,63.0,61.0,0.25,0.2,GOOD TO YIELDING,Sha Tin,0.0,0.2307692307692307,Turf,0.0,21.0,0.0,-2.0,0,8.25,0.0,0.0,0.3,0.0724070450097847,0.0880245649948822,ST,GOOD,C+3,0.0667860548000346,0.0
3362,2398,MUSIR,0.0,12.0,113.0,1091.0,62.0,61.0,0.2222222222222222,0.2,GOOD TO YIELDING,Sha Tin,0.0,0.2142857142857142,Turf,0.0,45.0,0.0,-1.0,1,8.25,0.0,0.5,0.0,0.0854037267080745,0.0879795396419437,HV,GOOD,C+3,0.0681262110155627,0.0
3396,2398,MUSIR,0.0,7.0,112.0,1103.0,62.0,61.0,0.2222222222222222,0.1666666666666666,GOOD,Sha Tin,0.0,0.2,Turf,0.0,18.0,0.0,0.0,1,7.5,0.0,0.4,0.0,0.0504003768252472,0.0879345603271983,ST,GOOD,A,0.2216318846061842,0.0
3463,2398,MUSIR,0.0,4.0,114.0,1106.0,61.0,61.0,0.2,0.1666666666666666,GOOD,Sha Tin,0.0,0.1875,Turf,0.0,24.0,0.0,-1.0,0,7.25,0.0,0.3333333333333333,0.0,0.0620052770448548,0.0878896269800715,HV,GOOD,B,0.2646742217051831,0.0
3531,2398,MUSIR,0.0,3.0,115.0,1106.0,62.0,61.0,0.2,0.1428571428571428,GOOD,Sha Tin,0.0,0.1764705882352941,Turf,0.0,28.0,0.0,1.0,0,4.5,0.0,0.2857142857142857,0.0,0.0503766478342749,0.0878447395301327,HV,GOOD TO YIELDING,C+3,0.1776599844761413,0.0
3565,2398,MUSIR,0.0,8.0,119.0,1118.0,63.0,61.0,0.2,0.125,GOOD TO YIELDING,Sha Tin,0.0,0.1666666666666666,Turf,0.0,14.0,0.0,1.0,0,3.25,0.0,0.25,0.0,0.0503529411764705,0.0877998979070954,HV,GOOD,C,0.182235466838372,0.0
3641,2398,MUSIR,0.0,8.0,120.0,1103.0,65.0,61.0,0.2,0.1111111111111111,GOOD,Sha Tin,0.0,0.1578947368421052,Turf,0.0,28.0,0.0,2.0,0,3.25,0.0,0.0,0.0,0.12375533428165,0.0877551020408163,HV,GOOD TO YIELDING,C,0.1499753376627282,0.0
3772,2398,MUSIR,0.0,12.0,111.0,1111.0,64.0,61.0,0.2,0.1,GOOD,Sha Tin,0.0,0.15,Turf,0.0,49.0,0.0,-1.0,1,3.25,0.0,0.2222222222222222,0.0,0.1236966824644549,0.0877103518612952,HV,GOOD,B,0.0184446645454171,0.0
3790,2398,MUSIR,0.0,2.0,131.0,1115.0,60.0,61.0,0.2,0.0909090909090909,GOOD,Sha Tin,0.0,0.1428571428571428,Turf,0.0,63.0,1.0,-4.0,1,5.0,0.0,0.2,0.0,0.0503292568203198,0.0876656472986748,HV,GOOD TO FIRM,A,0.2395221098281995,0.0
3863,2398,MUSIR,0.0,3.0,115.0,1117.0,62.0,61.0,0.2,0.0833333333333333,GOOD TO FIRM,Sha Tin,0.0,0.1363636363636363,Turf,1.0,35.0,-1.0,2.0,1,4.75,0.0,0.1818181818181818,0.0,0.0503055947343676,0.0708733424782807,ST,GOOD,A,0.1634074732848091,0.0
3955,2398,MUSIR,0.0,12.0,114.0,1118.0,62.0,61.0,0.1818181818181818,0.0833333333333333,GOOD,Sha Tin,0.0,0.1363636363636363,Turf,0.0,35.0,0.0,0.0,1,4.75,0.0,0.1666666666666666,0.0,0.050281954887218,0.0708409506398537,HV,GOOD,C,0.0509676022163559,0.0
4020,2398,MUSIR,0.0,10.0,112.0,1104.0,61.0,61.0,0.1818181818181818,0.0769230769230769,GOOD,Sha Tin,0.0,0.1304347826086956,Turf,0.0,25.0,0.0,-1.0,1,4.5,0.0,0.1538461538461538,0.0,0.050258337247534,0.0708085883965281,ST,GOOD TO YIELDING,C+3,0.0447993915979481,0.0
4084,2398,MUSIR,0.0,5.0,129.0,1094.0,59.0,61.0,0.1666666666666666,0.0769230769230769,GOOD,Sha Tin,0.0,0.125,Turf,0.0,24.0,1.0,-2.0,0,3.75,0.0,0.1428571428571428,0.0,0.0502347417840375,0.0707762557077625,HV,GOOD,B,0.2034558378269962,0.0
4167,2398,MUSIR,0.0,7.0,133.0,1104.0,60.0,61.0,0.1666666666666666,0.0714285714285714,GOOD,Sha Tin,0.0,0.12,Turf,0.0,35.0,0.0,1.0,0,3.75,0.0,0.1333333333333333,0.0,0.0900243309002433,0.0707439525330899,HV,GOOD,B,0.1756025011633898,0.0
4240,2398,MUSIR,0.0,1.0,133.0,1107.0,60.0,61.0,0.1666666666666666,0.0666666666666666,GOOD,Sha Tin,0.0,0.1153846153846153,Turf,0.0,28.0,0.0,0.0,0,3.75,0.0,0.125,0.0,0.0899149453219927,0.0707116788321167,HV,GOOD,B,0.2257801102451871,0.0
4297,2398,MUSIR,0.0,12.0,133.0,1108.0,60.0,61.0,0.1666666666666666,0.0625,GOOD,Sha Tin,0.0,0.1111111111111111,Turf,0.0,21.0,0.0,0.0,0,3.5,0.0,0.1176470588235294,0.0,0.0898058252427184,0.0706794345645234,HV,GOOD TO YIELDING,A,0.0580596556013101,0.0
4340,2398,MUSIR,0.0,10.0,130.0,1112.0,59.0,61.0,0.1666666666666666,0.0588235294117647,GOOD,Sha Tin,0.0,0.1071428571428571,Turf,0.0,19.0,0.0,-1.0,1,3.0,0.0,0.1666666666666666,0.0,0.1236380862150639,0.0706472196900638,ST,GOOD,C+3,0.0268551967084251,0.0
4398,2398,MUSIR,0.0,6.0,128.0,1108.0,57.0,61.0,0.1538461538461538,0.0588235294117647,GOOD,Sha Tin,0.0,0.1034482758620689,Turf,0.0,23.0,0.0,-2.0,1,5.0,0.0,0.1111111111111111,0.0,0.0502111684655091,0.0706150341685649,HV,GOOD,C,0.0472834815075031,0.0
4452,2398,MUSIR,0.0,9.0,127.0,1109.0,55.0,61.0,0.1538461538461538,0.0555555555555555,GOOD,Sha Tin,0.0,0.1,Turf,0.0,22.0,0.0,-2.0,1,5.75,0.0,0.1052631578947368,0.0,0.0501876172607879,0.0705828779599271,HV,GOOD TO FIRM,B,0.0231124030856275,0.0
4518,2398,MUSIR,1.0,3.0,127.0,1107.0,54.0,61.0,0.1538461538461538,0.0526315789473684,GOOD,Sha Tin,0.0,0.0967741935483871,Turf,0.0,23.0,0.0,-1.0,0,6.25,0.0,0.1,0.0,0.0501640881387716,0.0705507510241238,ST,GOOD TO FIRM,A,0.073916313144931,0.0
4573,2398,MUSIR,0.0,5.0,116.0,1105.0,60.0,54.0,0.2142857142857142,0.0526315789473684,GOOD TO FIRM,Sha Tin,0.0,0.125,Turf,0.0,85.0,-1.0,6.0,0,5.5,0.25,0.1428571428571428,0.0769230769230769,0.1376262626262626,0.0709736123748862,ST,GOOD TO FIRM,B+2,0.0172030304033864,0.0
4614,2398,MUSIR,0.0,2.0,133.0,1106.0,60.0,54.0,0.2,0.0526315789473684,GOOD TO FIRM,Sha Tin,0.0,0.1212121212121212,Turf,0.0,17.0,1.0,0.0,0,4.25,0.25,0.1363636363636363,0.0714285714285714,0.0501405810684161,0.0709413369713506,ST,GOOD TO FIRM,A+3,0.2134197944644505,0.0
4709,2398,MUSIR,0.0,14.0,131.0,1119.0,60.0,54.0,0.1875,0.0526315789473684,GOOD TO FIRM,Sha Tin,0.0,0.1176470588235294,Turf,0.0,38.0,0.0,0.0,0,3.75,0.25,0.0,0.0666666666666666,0.1375683634833824,0.0709090909090909,ST,GOOD TO FIRM,A,0.0137831289355366,0.0
4759,2398,MUSIR,0.0,3.0,132.0,1107.0,59.0,54.0,0.1764705882352941,0.0526315789473684,GOOD TO FIRM,Sha Tin,0.0,0.1142857142857142,Turf,0.0,22.0,0.0,-1.0,0,5.25,0.25,0.1304347826086956,0.0625,0.0501170960187353,0.0708768741481145,ST,GOOD TO FIRM,C+3,0.130577768950728,0.0
4813,2398,MUSIR,0.0,2.0,131.0,1101.0,58.0,54.0,0.1666666666666666,0.0526315789473684,GOOD TO FIRM,Sha Tin,0.0,0.1111111111111111,Turf,0.0,21.0,0.0,-1.0,0,6.0,0.0,0.0,0.0588235294117647,0.0685714285714285,0.0708446866485013,ST,GOOD TO FIRM,B+2,0.0197217244131857,0.0
4877,2398,MUSIR,0.0,4.0,127.0,1113.0,56.0,54.0,0.1578947368421052,0.0526315789473684,GOOD TO FIRM,Sha Tin,0.0,0.1081081081081081,Turf,0.0,24.0,0.0,-2.0,0,6.75,0.0,0.0,0.0555555555555555,0.0835509138381201,0.070812528370404,HV,GOOD,C,0.0292609178914358,0.0
5200,2398,MUSIR,0.0,2.0,126.0,1117.0,55.0,54.0,0.1578947368421052,0.05,GOOD TO FIRM,Sha Tin,0.0,0.1052631578947368,Turf,0.0,130.0,0.0,-1.0,0,8.75,0.0,0.1428571428571428,0.0526315789473684,0.0500936329588014,0.0707803992740471,ST,GOOD TO FIRM,A,0.0079869642453739,0.0
5266,2398,MUSIR,0.0,12.0,124.0,1121.0,53.0,54.0,0.15,0.05,GOOD TO FIRM,Sha Tin,0.0,0.1025641025641025,Turf,0.0,24.0,0.0,-2.0,1,9.0,0.0,0.125,0.0,0.0500701918577445,0.0707482993197279,HV,GOOD,C+3,0.012172650132569,0.0
5315,2398,MUSIR,0.0,7.0,122.0,1111.0,51.0,54.0,0.15,0.0476190476190476,GOOD TO FIRM,Sha Tin,0.0,0.1,Turf,0.0,18.0,0.0,-2.0,1,9.5,0.0,0.12,0.2727272727272727,0.0565589353612167,0.070716228467815,ST,GOOD TO FIRM,B+2,0.0355919918169162,0.0
5338,2398,MUSIR,0.0,6.0,121.0,1125.0,48.0,54.0,0.1428571428571428,0.0476190476190476,GOOD TO FIRM,Sha Tin,0.0,0.0975609756097561,Turf,0.0,59.0,0.0,-3.0,0,8.75,0.0,0.1153846153846153,0.25,0.0565320665083135,0.0706841866787494,HV,GOOD,A,0.0840452746434719,0.0
5373,2398,MUSIR,0.0,8.0,122.0,1126.0,49.0,54.0,0.1428571428571428,0.0454545454545454,GOOD,Sha Tin,0.0,0.0952380952380952,Turf,0.0,14.0,0.0,1.0,0,6.5,0.0,0.1111111111111111,0.2307692307692307,0.0853374709076803,0.0706521739130434,HV,GOOD,C,0.1047045717436802,0.0
5401,2398,MUSIR,1.0,5.0,122.0,1134.0,49.0,54.0,0.1428571428571428,0.0434782608695652,GOOD,Sha Tin,0.0,0.0930232558139534,Turf,0.0,14.0,0.0,0.0,0,4.75,0.0,0.1071428571428571,0.2142857142857142,0.0852713178294573,0.0706201901312811,HV,GOOD TO YIELDING,A,0.1513181214261489,0.0
5456,2398,MUSIR,0.0,7.0,127.0,1117.0,54.0,49.0,0.1428571428571428,0.0833333333333333,GOOD TO YIELDING,Sha Tin,0.0,0.1136363636363636,Turf,0.0,25.0,0.0,5.0,0,3.5,0.25,0.1379310344827586,0.2666666666666666,0.085979860573199,0.0710407239819004,HV,GOOD,A,0.1460468474684228,0.0
5502,2398,MUSIR,0.0,8.0,128.0,1132.0,54.0,49.0,0.1428571428571428,0.08,GOOD TO YIELDING,Sha Tin,0.0,0.1111111111111111,Turf,0.0,20.0,0.0,0.0,0,3.25,0.25,0.0,0.25,0.0859133126934984,0.0710085933966531,ST,GOOD,B+2,0.0247649587843395,0.0
5635,2398,MUSIR,0.0,12.0,127.0,1124.0,54.0,49.0,0.1363636363636363,0.08,GOOD TO YIELDING,Sha Tin,0.0,0.108695652173913,Turf,0.0,53.0,0.0,0.0,0,4.5,0.25,0.1333333333333333,0.2352941176470588,0.0858468677494199,0.0709764918625678,HV,GOOD,B,0.0505293507225583,0.0
5081,2399,MUSTANG,0.0,12.0,125.0,1103.0,52.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,0.0,1,7.0,0.0,0.0,0.0,0.1015625,0.070944419340262,HV,GOOD TO FIRM,B,0.0081837569492138,0.0
5130,2399,MUSTANG,0.0,1.0,125.0,1100.0,52.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,18.0,0.0,0.0,1,7.0,0.0,0.0,0.0,0.0654205607476635,0.0922734852695942,ST,GOOD TO FIRM,A+3,0.0381100677578432,0.0
5186,2399,MUSTANG,0.0,10.0,123.0,1079.0,50.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,21.0,0.0,-2.0,0,8.5,0.0,0.0,0.0,0.0648148148148148,0.0922222222222222,ST,GOOD,C+3,0.0292541052044704,0.0
5250,2399,MUSTANG,1.0,1.0,122.0,1072.0,48.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,24.0,0.0,-2.0,0,10.0,0.0,0.0,0.0,0.0857805255023183,0.0921710161021654,HV,GOOD TO FIRM,C,0.0354783000045843,0.0
5310,2399,MUSTANG,0.0,2.0,126.0,1050.0,53.0,48.0,0.0,0.5,GOOD TO FIRM,Happy Valley,0.0,0.25,Turf,0.0,21.0,0.0,5.0,0,7.75,0.25,1.0,0.3333333333333333,0.0359435173299101,0.0926748057713651,HV,GOOD TO FIRM,A,0.1706222263600618,0.0
5339,2399,MUSTANG,0.0,5.0,127.0,1073.0,53.0,48.0,0.0,0.3333333333333333,GOOD TO FIRM,Happy Valley,0.0,0.2,Turf,0.0,63.0,0.0,0.0,0,8.5,0.25,0.5,0.25,0.0358974358974358,0.0926234054353854,HV,GOOD,A,0.0367216634896293,0.0
5354,2399,MUSTANG,0.0,7.0,126.0,1069.0,53.0,48.0,0.0,0.25,GOOD TO FIRM,Happy Valley,0.0,0.1666666666666666,Turf,0.0,7.0,0.0,0.0,0,7.5,0.25,0.3333333333333333,0.2,0.081852450188476,0.0925720620842572,HV,GOOD,B,0.0812391976635821,0.0
5371,2399,MUSTANG,0.0,10.0,127.0,1061.0,54.0,48.0,0.0,0.2,GOOD,Happy Valley,0.0,0.1428571428571428,Turf,0.0,7.0,0.0,1.0,0,4.75,0.25,0.25,0.1666666666666666,0.0834782608695652,0.0925207756232687,HV,GOOD,C,0.0909563686104423,0.0
5438,2399,MUSTANG,0.0,2.0,127.0,1063.0,54.0,48.0,0.0,0.1666666666666666,GOOD,Happy Valley,0.0,0.125,Turf,0.0,29.0,0.0,0.0,0,7.25,0.0,0.2,0.1428571428571428,0.0834057341442224,0.092469545957918,HV,GOOD,C+3,0.0971040145207143,0.0
5515,2399,MUSTANG,1.0,2.0,126.0,1067.0,52.0,48.0,0.0,0.1428571428571428,GOOD,Happy Valley,0.0,0.1111111111111111,Turf,0.0,34.0,0.0,-2.0,1,6.75,0.0,0.1666666666666666,0.0,0.0605187319884726,0.0924183729939125,HV,GOOD,C,0.0808937968134567,0.0
5588,2399,MUSTANG,0.0,8.0,130.0,1076.0,59.0,52.0,0.0,0.25,GOOD,Happy Valley,0.0,0.2,Turf,0.0,28.0,0.0,7.0,1,5.5,0.25,0.2857142857142857,0.0,0.0842013888888889,0.0929203539823008,HV,GOOD,C,0.0940780087641711,0.0
5682,2399,MUSTANG,0.0,2.0,132.0,1098.0,59.0,52.0,0.0,0.2222222222222222,GOOD,Happy Valley,0.0,0.1818181818181818,Turf,0.0,42.0,0.0,0.0,0,6.25,0.25,0.0,0.0,0.0636061946902654,0.0928689883913764,HV,GOOD,A,0.0815408215685984,0.0
5743,2399,MUSTANG,0.0,5.0,132.0,1094.0,59.0,52.0,0.0,0.2,GOOD,Happy Valley,0.0,0.1666666666666666,Turf,0.0,21.0,0.0,0.0,0,5.75,0.25,0.25,0.0,0.0841283607979184,0.092817679558011,HV,GOOD,C,0.0386053421421503,0.0
5780,2399,MUSTANG,1.0,11.0,133.0,1078.0,59.0,52.0,0.0,0.1818181818181818,GOOD,Happy Valley,0.0,0.1538461538461538,Turf,0.0,14.0,0.0,0.0,0,4.75,0.25,0.2222222222222222,0.0,0.084055459272097,0.0927664273881833,HV,GOOD TO YIELDING,A,0.0450446835812001,0.0
5877,2399,MUSTANG,0.0,6.0,122.0,1088.0,65.0,59.0,0.0,0.25,GOOD TO YIELDING,Happy Valley,0.0,0.2142857142857142,Turf,0.0,35.0,-1.0,6.0,0,4.75,0.25,0.3,0.25,0.0848484848484848,0.0932671081677704,HV,GOOD TO YIELDING,A,0.0371464125909135,0.0
3300,2400,MUTUAL DELIGHT,0.0,6.0,126.0,1227.0,73.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,0.0,1,7.0,0.0,0.0,0.0,0.0818083961248654,0.093215664644236,ST,GOOD,C,0.1103403290678301,0.0
3334,2400,MUTUAL DELIGHT,0.0,7.0,126.0,1212.0,73.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,14.0,0.0,0.0,1,8.0,0.0,0.0,0.0,0.0857142857142857,0.0948728300363342,ST,GOOD,A,0.0279922413514816,0.0
3381,2400,MUTUAL DELIGHT,0.0,8.0,124.0,1217.0,71.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,17.0,0.0,-2.0,0,7.5,0.0,0.0,0.0,0.0856481481481481,0.0948345439870863,HV,GOOD,A,0.0738893985652226,0.0
3417,2400,MUTUAL DELIGHT,0.0,6.0,125.0,1220.0,70.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,18.0,0.0,-1.0,0,7.0,0.0,0.0,0.0,0.0855821125674633,0.0947962888261395,ST,GOOD,B,0.1150828819311392,0.0
3457,2400,MUTUAL DELIGHT,0.0,4.0,122.0,1213.0,69.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,14.0,0.0,-1.0,0,8.0,0.0,0.0,0.0,0.0855161787365177,0.094758064516129,ST,GOOD,C+3,0.0203454088973087,0.0
3489,2400,MUTUAL DELIGHT,0.0,1.0,120.0,1211.0,67.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,14.0,0.0,-2.0,0,7.5,0.0,0.0,0.0,0.0817643894566971,0.0947198710197501,ST,GOOD,A+3,0.0983046128608026,0.0
3519,2400,MUTUAL DELIGHT,0.0,2.0,120.0,1214.0,67.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,1.0,14.0,0.0,0.0,0,6.75,0.0,0.0,0.0,0.0854503464203233,0.0946817082997582,ST,GOOD,A,0.129368352853962,0.0
3544,2400,MUTUAL DELIGHT,0.0,7.0,121.0,1210.0,66.0,,0.0,0.0,GOOD,Neutral,0.0,0.0,Neutral,0.0,10.0,0.0,-1.0,0,6.0,0.0,0.0,0.0,0.0853846153846153,0.0946435763189689,HV,GOOD TO YIELDING,B,0.263734166902355,0.0
3593,2400,MUTUAL DELIGHT,1.0,14.0,121.0,1222.0,68.0,,0.0,0.0,GOOD TO YIELDING,Neutral,0.0,0.0,Neutral,0.0,18.0,0.0,2.0,0,3.75,0.0,0.0,0.0,0.0853189853958493,0.0946054750402576,ST,GOOD,A+3,0.0811047352938661,0.0
3652,2400,MUTUAL DELIGHT,0.0,6.0,128.0,1228.0,74.0,68.0,0.1428571428571428,0.0,GOOD,Sha Tin,0.0,0.125,Turf,0.0,21.0,0.0,6.0,0,2.5,0.25,0.1428571428571428,0.125,0.086021505376344,0.0949698189134808,ST,GOOD,A,0.1030853874599156,0.0
3697,2400,MUTUAL DELIGHT,0.0,4.0,127.0,1216.0,74.0,68.0,0.125,0.0,GOOD,Sha Tin,0.0,0.1111111111111111,Turf,0.0,17.0,0.0,0.0,0,2.75,0.25,0.125,0.1111111111111111,0.0859554873369148,0.0949316170555108,ST,GOOD,C,0.2799251758556884,0.0
3754,2400,MUTUAL DELIGHT,1.0,1.0,127.0,1225.0,76.0,68.0,0.1111111111111111,0.0,GOOD,Sha Tin,0.0,0.1,Turf,0.0,22.0,0.0,2.0,0,2.5,0.25,0.1111111111111111,0.1,0.0858895705521472,0.0948934459187776,HV,GOOD TO FIRM,A,0.1426879721038858,0.0
