race_id,horse_no,horse_id,result,won,lengths_behind,horse_age,horse_country,horse_type,horse_rating,horse_gear,declared_weight,actual_weight,draw,position_sec1,position_sec2,position_sec3,position_sec4,position_sec5,position_sec6,behind_sec1,behind_sec2,behind_sec3,behind_sec4,behind_sec5,behind_sec6,time1,time2,time3,time4,time5,time6,finish_time,win_odds,place_odds,trainer_id,jockey_id
27,3,3424,12,0.0,3.75,3,AUS,Gelding,60,--,1091.0,127,4,5,8,10,12.0,,,1.0,5.75,4.75,3.75,,,13.91,22.82,23.73,22.81,,,83.27,74.0,13.0,97,149
27,4,4045,2,0.0,0.5,3,GB,Gelding,60,--,1080.0,131,11,11,13,13,2.0,,,2.75,8.25,6.5,0.5,,,14.19,22.94,23.61,21.98,,,82.72,9.6,2.1,7,115
27,5,2013,1,1.0,0.0,3,NZ,Gelding,60,--,1084.0,127,5,9,7,6,1.0,,,2.5,4.75,3.0,0.5,,,14.15,22.42,23.61,22.47,,,82.65,14.0,3.1,4,155
27,6,1410,3,0.0,0.75,3,AUS,Gelding,60,--,1160.0,128,6,13,9,8,3.0,,,4.5,6.5,3.75,0.75,,,14.47,22.38,23.45,22.49,,,82.79,15.0,3.2,70,2
27,7,3166,4,0.0,1.0,3,USA,Gelding,60,--,1149.0,124,14,6,5,3,4.0,,,1.5,2.75,1.75,1.0,,,13.99,22.26,23.73,22.83,,,82.81,10.0,2.7,137,183
27,8,2131,7,0.0,2.25,3,NZ,Gelding,60,--,949.0,122,10,12,12,9,7.0,,,3.25,8.0,4.75,2.25,,,14.27,22.82,23.37,22.54,,,83.0,46.0,7.7,69,154
27,9,255,13,0.0,4.75,3,NZ,Gelding,60,--,1100.0,119,9,10,10,12,13.0,,,2.75,7.0,5.5,4.75,,,14.19,22.74,23.65,22.83,,,83.41,21.0,5.1,38,162
27,10,3453,11,0.0,3.75,3,AUS,Gelding,60,--,1084.0,119,7,3,2,2,11.0,,,0.5,1.25,1.0,3.75,,,13.83,22.18,23.85,23.39,,,83.25,30.0,7.4,98,64
27,11,1314,14,0.0,5.0,3,IRE,Gelding,60,--,1067.0,114,3,4,6,7,14.0,,,1.0,4.25,3.5,5.0,,,13.91,22.58,23.77,23.18,,,83.44,77.0,16.0,138,34
27,12,3035,9,0.0,3.25,3,NZ,Gelding,60,--,1103.0,110,1,2,3,4,9.0,,,0.25,1.5,1.75,3.25,,,13.79,22.26,23.93,23.19,,,83.17,14.0,4.2,80,59
27,13,484,5,0.0,1.5,3,AUS,Gelding,60,--,1151.0,111,8,1,1,1,5.0,,,0.25,1.25,1.0,1.5,,,13.75,22.06,23.89,23.2,,,82.9,15.0,3.4,47,151
27,14,2971,6,0.0,1.75,3,NZ,Gelding,60,--,1016.0,103,13,8,11,11,6.0,,,1.5,7.0,5.25,1.75,,,13.99,22.94,23.61,22.37,,,82.91,66.0,22.0,164,63
28,1,1653,1,1.0,0.0,3,NZ,Gelding,60,--,1087.0,131,4,2,1,2,1.0,1.0,,0.15,0.5,0.75,0.25,0.75,,13.86,22.89,24.37,24.9,24.6,,110.62,9.3,2.3,109,162
28,2,3350,7,0.0,3.75,3,AUS,Gelding,60,--,1243.0,126,8,9,9,8,8.0,7.0,,3.25,4.75,5.25,6.0,3.75,,14.38,23.13,24.33,25.14,24.23,,111.21,39.0,9.2,55,52
28,3,3497,3,0.0,1.75,3,AUS,Gelding,60,--,1106.0,123,7,1,2,3,3.0,3.0,,0.15,0.5,1.75,1.5,1.75,,13.86,22.97,24.45,24.98,24.63,,110.89,5.6,2.1,4,34
28,4,133,4,0.0,3.0,3,NZ,Gelding,60,--,1131.0,123,5,5,6,7,7.0,4.0,,1.5,3.5,4.5,5.25,3.0,,14.1,23.21,24.41,25.14,24.23,,111.09,4.4,1.6,75,151
28,5,3489,2,0.0,0.75,3,GB,Gelding,60,--,1160.0,122,2,3,4,4,5.0,2.0,,0.5,2.0,2.75,3.0,0.75,,13.94,23.13,24.37,25.06,24.26,,110.76,10.0,2.8,132,183
28,6,3694,9,0.0,7.0,3,CAN,Brown,60,--,1122.0,120,6,6,3,1,2.0,9.0,,2.0,1.25,0.75,0.25,7.0,,14.18,22.77,24.05,25.06,25.68,,111.74,16.0,4.6,128,64
28,7,4224,6,0.0,3.5,3,IRE,Gelding,60,--,1045.0,113,1,7,7,6,6.0,6.0,,2.5,4.0,4.0,4.25,3.5,,14.26,23.13,24.25,25.06,24.46,,111.16,14.0,3.8,117,38
28,8,2502,5,0.0,3.0,3,AUS,Gelding,60,--,965.0,112,3,4,5,5,4.0,5.0,,1.0,2.25,3.25,2.75,3.0,,14.02,23.09,24.41,24.94,24.64,,111.1,10.0,2.6,47,155
28,9,891,8,0.0,3.75,3,NZ,Gelding,60,--,1104.0,109,9,8,8,9,9.0,8.0,,2.5,4.25,5.25,6.5,3.75,,14.26,23.17,24.41,25.22,24.17,,111.23,2.7,1.2,47,128
29,1,2397,9,0.0,2.5,3,NZ,Gelding,60,--,1081.0,125,3,6,7,9,,,,1.25,4.0,2.5,,,,13.37,22.36,23.03,,,,58.76,13.0,5.7,47,52
29,2,4351,5,0.0,1.25,3,AUS,Gelding,60,--,1156.0,132,5,4,4,5,,,,1.0,2.25,1.25,,,,13.33,22.12,23.11,,,,58.56,5.2,1.8,55,18
29,4,4181,4,0.0,0.75,3,NZ,Gelding,60,--,1235.0,131,10,10,9,4,,,,3.25,5.5,0.75,,,,13.69,22.28,22.5,,,,58.47,30.0,7.5,98,69
29,5,3738,7,0.0,2.0,3,AUS,Gelding,60,--,1081.0,130,2,8,8,7,,,,2.25,4.0,2.0,,,,13.53,22.2,22.94,,,,58.67,2.9,1.4,109,145
29,6,3246,2,0.0,0.2,3,IRE,Gelding,60,--,996.0,128,12,5,2,2,,,,1.0,1.0,0.2,,,,13.33,21.92,23.13,,,,58.38,13.0,3.5,54,34
29,7,1019,10,0.0,3.0,3,IRE,Gelding,60,--,1046.0,130,11,11,11,10,,,,4.5,6.75,3.0,,,,13.89,22.28,22.66,,,,58.83,52.0,13.0,132,64
29,8,1765,6,0.0,1.5,3,NZ,Gelding,60,--,1027.0,129,1,3,5,6,,,,0.75,2.75,1.5,,,,13.29,22.24,23.08,,,,58.61,10.0,2.5,38,2
29,9,1730,3,0.0,0.75,3,NZ,Gelding,60,--,1116.0,123,9,2,1,3,,,,0.5,1.0,0.75,,,,13.25,21.84,23.37,,,,58.46,9.4,2.9,75,131
29,10,2772,1,1.0,0.0,3,AUS,Gelding,60,--,1059.0,118,8,7,6,1,,,,2.0,3.5,0.2,,,,13.49,22.16,22.7,,,,58.35,9.6,2.9,109,162
29,11,550,11,0.0,4.5,3,USA,Gelding,60,--,1086.0,117,6,9,10,11,,,,3.0,6.0,4.5,,,,13.65,22.4,23.0,,,,59.05,37.0,8.5,128,151
29,12,2970,8,0.0,2.5,3,AUS,Gelding,60,--,1071.0,113,4,1,3,8,,,,0.5,1.5,2.5,,,,13.17,22.16,23.41,,,,58.74,7.1,1.9,137,128
30,1,2342,6,0.0,5.75,3,NZ,Gelding,60,--,1015.0,131,10,8,7,6,,,,3.75,4.25,5.75,,,,24.99,23.57,23.35,,,,71.91,17.0,5.5,138,138
30,2,3128,11,0.0,10.25,3,NZ,Gelding,60,--,1023.0,129,11,2,2,11,,,,0.25,0.75,10.25,,,,24.43,23.57,24.63,,,,72.63,25.0,7.2,54,34
30,3,2508,7,0.0,6.5,3,AUS,Gelding,60,--,1071.0,129,2,6,6,7,,,,3.0,3.5,6.5,,,,24.87,23.57,23.61,,,,72.05,6.5,1.9,63,115
30,4,2647,8,0.0,6.75,3,NZ,Gelding,60,--,1153.0,128,5,10,11,8,,,,4.75,6.75,6.75,,,,25.15,23.81,23.12,,,,72.08,12.0,3.9,75,18
30,5,95,4,0.0,4.75,3,AUS,Gelding,60,--,1070.0,126,8,11,9,4,,,,5.25,5.0,4.75,,,,25.23,23.45,23.08,,,,71.76,8.4,2.1,60,2
30,6,135,10,0.0,7.75,3,AUS,Gelding,60,--,1099.0,125,4,9,10,10,,,,4.25,5.25,7.75,,,,25.07,23.65,23.54,,,,72.26,17.0,3.9,55,64
30,7,233,3,0.0,4.5,3,GB,Gelding,60,--,1041.0,124,3,7,8,3,,,,3.75,4.75,4.5,,,,24.99,23.65,23.09,,,,71.73,5.5,2.5,109,145
30,8,2343,1,1.0,0.0,3,NZ,Gelding,60,--,1087.0,122,12,1,1,1,,,,0.25,0.75,4.0,,,,24.39,23.49,23.12,,,,71.0,23.0,7.9,97,154
30,9,4120,2,0.0,4.0,3,AUS,Gelding,60,--,1064.0,121,7,3,4,2,,,,1.0,2.25,4.0,,,,24.55,23.69,23.41,,,,71.65,3.7,1.6,132,183
30,10,2841,5,0.0,5.0,3,AUS,Gelding,60,--,1134.0,111,1,4,3,5,,,,1.25,1.75,5.0,,,,24.59,23.57,23.63,,,,71.79,4.9,1.6,47,149
30,12,3121,9,0.0,6.75,3,AUS,Gelding,60,--,1064.0,111,9,5,5,9,,,,2.0,2.75,6.75,,,,24.71,23.61,23.77,,,,72.09,93.0,23.0,128,151
31,1,2968,6,0.0,4.25,3,NZ,Gelding,60,--,1032.0,133,6,2,2,2,6.0,,,0.5,0.5,1.25,4.25,,,27.96,24.12,25.2,25.08,,,102.36,9.6,3.3,164,57
31,2,876,12,0.0,12.5,3,NZ,Gelding,60,--,1143.0,130,1,6,6,6,12.0,,,3.25,5.5,5.25,12.5,,,28.4,24.48,25.04,25.76,,,103.68,8.3,2.5,47,162
31,3,875,1,1.0,0.0,3,NZ,Gelding,60,--,1096.0,132,4,1,1,1,1.0,,,0.5,0.5,1.25,3.25,,,27.88,24.12,25.08,24.61,,,101.69,2.7,1.3,97,115
31,4,2414,3,0.0,4.25,3,GB,Gelding,60,--,1127.0,132,12,10,10,10,3.0,,,7.25,9.0,8.5,4.25,,,29.04,24.4,25.0,23.9,,,102.34,14.0,4.1,9,18
31,5,1443,4,0.0,4.25,3,NZ,Gelding,60,--,1127.0,132,2,9,8,8,4.0,,,5.75,7.5,7.0,4.25,,,28.8,24.4,25.0,24.14,,,102.34,4.4,1.5,47,2
31,6,2006,11,0.0,8.0,3,NZ,Gelding,60,--,1145.0,127,11,8,9,9,11.0,,,5.75,7.75,7.25,8.0,,,28.8,24.44,25.0,24.72,,,102.96,43.0,9.9,128,151
31,7,1168,5,0.0,4.25,3,NZ,Gelding,60,--,1086.0,129,9,5,5,5,5.0,,,2.75,4.75,4.25,4.25,,,28.32,24.44,25.0,24.59,,,102.35,26.0,7.9,132,154
31,8,1874,10,0.0,6.25,3,NZ,Gelding,60,--,1114.0,126,5,11,11,11,10.0,,,7.5,9.25,9.0,6.25,,,29.08,24.4,25.04,24.16,,,102.68,16.0,3.8,63,64
31,9,1393,9,0.0,6.25,3,IRE,Gelding,60,--,1090.0,119,10,12,12,12,9.0,,,9.25,10.75,10.5,6.25,,,29.36,24.36,25.04,23.9,,,102.66,33.0,9.8,54,59
31,10,1322,2,0.0,3.25,3,AUS,Gelding,60,--,1111.0,120,7,7,7,7,2.0,,,4.25,6.25,5.75,3.25,,,28.56,24.44,25.0,24.19,,,102.19,17.0,4.0,109,145
31,11,3242,7,0.0,5.0,3,AUS,Gelding,60,--,1130.0,113,3,3,3,3,7.0,,,1.5,1.5,2.25,5.0,,,28.12,24.12,25.2,25.05,,,102.49,29.0,7.8,63,131
31,12,79,8,0.0,5.75,3,GB,Gelding,60,--,987.0,111,8,4,4,4,8.0,,,1.75,1.75,2.5,5.75,,,28.16,24.12,25.2,25.14,,,102.62,12.0,3.4,98,34
32,1,3579,8,0.0,5.0,3,AUS,Gelding,60,--,1019.0,130,5,1,1,1,8.0,,,0.25,0.25,0.75,5.0,,,27.64,23.56,25.27,25.48,,,101.95,14.0,3.6,69,131
32,2,2416,3,0.0,0.75,3,AUS,Gelding,60,--,1160.0,133,7,9,9,7,3.0,,,4.5,6.25,4.75,0.75,,,28.36,23.84,25.03,24.06,,,101.29,5.1,1.9,29,18
32,3,588,10,0.0,6.75,3,AUS,Gelding,60,--,1120.0,131,12,2,2,2,10.0,,,0.25,0.25,0.75,6.75,,,27.68,23.56,25.35,25.64,,,102.23,15.0,5.4,47,69
32,4,3618,11,0.0,8.25,3,NZ,Gelding,60,--,1020.0,129,8,8,8,9,11.0,,,4.0,5.75,5.5,8.25,,,28.28,23.84,25.23,25.11,,,102.46,12.0,3.6,75,162
32,5,1164,6,0.0,3.5,3,AUS,Gelding,60,--,1128.0,131,10,6,6,5,6.0,,,2.75,4.5,3.5,3.5,,,28.08,23.84,25.11,24.69,,,101.72,4.0,1.7,98,2
32,6,906,7,0.0,4.25,3,AUS,Gelding,60,--,1131.0,130,6,3,3,3,7.0,,,0.5,2.25,1.75,4.25,,,27.72,23.84,25.19,25.11,,,101.86,41.0,11.0,4,64
32,7,4035,9,0.0,6.5,3,AUS,Gelding,60,--,1074.0,123,4,7,7,8,9.0,,,3.75,5.5,5.0,6.5,,,28.24,23.84,25.19,24.93,,,102.2,41.0,10.0,117,52
32,8,3393,4,0.0,2.5,3,GB,Horse,60,--,1013.0,129,3,10,11,11,4.0,,,6.0,7.25,6.0,2.5,,,28.6,23.76,25.07,24.15,,,101.58,8.1,1.9,109,145
32,9,2650,1,1.0,0.0,3,NZ,Gelding,60,--,1060.0,122,2,4,4,4,1.0,,,1.25,2.75,2.25,0.5,,,27.84,23.8,25.19,24.34,,,101.17,6.3,2.3,128,128
32,10,2975,2,0.0,0.5,3,NZ,Gelding,60,--,1121.0,126,9,11,10,10,2.0,,,7.25,7.0,6.0,0.5,,,28.8,23.52,25.11,23.82,,,101.25,11.0,5.3,97,138
32,11,3118,5,0.0,2.75,3,AUS,Gelding,60,--,1038.0,116,1,5,5,6,5.0,,,1.75,4.0,3.75,2.75,,,27.92,23.92,25.23,24.52,,,101.59,7.9,2.4,70,149
32,12,3458,12,0.0,9.25,3,USA,Gelding,60,--,1138.0,111,11,12,12,12,12.0,,,7.75,9.0,7.75,9.25,,,28.88,23.76,25.07,24.9,,,102.61,70.0,19.0,54,34
33,1,3452,3,0.0,1.75,3,NZ,Gelding,60,--,1082.0,133,10,1,1,1,1.0,3.0,,0.15,1.0,0.5,0.75,1.75,,13.91,22.83,24.62,25.52,24.19,,111.07,5.0,1.5,75,18
33,2,2976,6,0.0,3.25,3,IRE,Gelding,60,--,1049.0,132,3,9,10,9,9.0,6.0,,2.0,5.25,6.25,7.25,3.25,,14.23,23.35,24.78,25.68,23.27,,111.31,37.0,9.4,164,57
33,3,885,10,0.0,4.75,3,AUS,Gelding,60,--,1107.0,127,7,6,8,10,10.0,10.0,,1.0,4.5,6.75,7.25,4.75,,14.07,23.39,24.98,25.6,23.52,,111.56,31.0,8.0,137,128
33,4,3281,12,0.0,7.25,3,NZ,Gelding,60,--,1063.0,130,12,10,11,12,12.0,12.0,,2.0,6.0,8.75,9.25,7.25,,14.23,23.47,25.06,25.6,23.58,,111.94,9.5,2.5,69,183
33,5,4370,2,0.0,0.25,3,NZ,Brown,60,--,1054.0,129,9,2,3,2,2.0,2.0,,0.15,1.5,0.5,0.75,0.25,,13.91,23.07,24.46,25.56,23.84,,110.84,6.5,2.1,97,64
33,6,2308,5,0.0,2.75,3,IRE,Gelding,60,--,1038.0,123,4,12,12,11,11.0,5.0,,3.75,6.75,7.75,8.5,2.75,,14.51,23.31,24.78,25.64,23.0,,111.24,26.0,5.4,132,138
33,7,2483,4,0.0,2.5,3,AUS,Gelding,60,--,1035.0,120,1,11,6,7,7.0,4.0,,2.0,3.25,4.75,5.75,2.5,,14.23,23.03,24.86,25.68,23.39,,111.19,2.8,1.5,118,2
33,8,1337,9,0.0,4.0,3,IRE,Gelding,60,--,1032.0,114,6,7,9,8,8.0,9.0,,1.5,4.5,5.25,6.0,4.0,,14.15,23.31,24.74,25.64,23.58,,111.42,14.0,4.0,7,149
33,9,3284,11,0.0,5.5,3,AUS,Brown,60,--,1241.0,119,8,3,2,3,3.0,11.0,,0.25,1.0,1.75,2.5,5.5,,13.95,22.95,24.74,25.64,24.38,,111.66,45.0,12.0,137,69
33,10,554,1,1.0,0.0,3,AUS,Gelding,60,--,1068.0,117,5,4,7,6,6.0,1.0,,0.5,3.25,4.0,4.5,0.25,,13.99,23.27,24.74,25.6,23.19,,110.79,20.0,5.1,132,154
33,11,2792,8,0.0,3.75,3,NZ,Gelding,60,--,1133.0,115,2,5,4,5,5.0,8.0,,0.75,1.75,3.5,4.25,3.75,,14.03,22.99,24.9,25.64,23.84,,111.4,10.0,2.9,47,34
33,12,1364,7,0.0,3.5,3,IRE,Gelding,60,--,972.0,114,11,8,5,4,4.0,7.0,,1.5,2.5,2.75,3.5,3.5,,14.15,22.99,24.66,25.64,23.91,,111.35,16.0,5.6,128,151
34,1,1728,9,0.0,5.0,3,AUS,Gelding,60,--,1092.0,128,12,12,12,9,,,,7.25,6.75,5.0,,,,25.32,23.2,22.75,,,,71.27,23.0,5.6,29,128
34,2,2296,4,0.0,2.5,3,IRE,Gelding,60,--,1053.0,127,1,6,6,4,,,,2.75,3.5,2.5,,,,24.6,23.4,22.88,,,,70.88,39.0,8.9,75,162
34,3,324,3,0.0,1.25,3,AUS,Gelding,60,--,1199.0,128,9,1,1,3,,,,0.5,0.15,1.25,,,,24.16,23.28,23.21,,,,70.65,15.0,4.0,55,18
34,4,909,5,0.0,2.5,3,AUS,Gelding,60,--,1166.0,128,6,8,8,5,,,,3.25,4.25,2.5,,,,24.68,23.44,22.77,,,,70.89,20.0,7.1,38,154
34,5,4007,1,1.0,0.0,3,GB,Gelding,60,--,1086.0,127,4,5,5,1,,,,2.0,2.75,0.5,,,,24.48,23.4,22.6,,,,70.48,2.6,1.3,7,115
34,6,3418,11,0.0,6.25,3,AUS,Gelding,60,--,1213.0,123,5,4,3,11,,,,2.0,1.5,6.25,,,,24.48,23.2,23.81,,,,71.49,41.0,12.0,98,64
34,7,741,10,0.0,5.25,3,NZ,Gelding,60,--,1097.0,116,11,9,9,10,,,,4.75,5.0,5.25,,,,24.92,23.32,23.05,,,,71.29,60.0,12.0,109,52
34,8,3450,6,0.0,3.0,3,AUS,Gelding,60,--,986.0,122,7,7,7,6,,,,3.0,3.5,3.0,,,,24.64,23.36,22.95,,,,70.95,4.7,1.7,70,2
34,9,2011,2,0.0,0.5,3,NZ,Gelding,60,--,1101.0,119,8,2,2,2,,,,0.5,0.15,0.5,,,,24.24,23.2,23.12,,,,70.56,8.1,2.1,138,34
34,10,3840,8,0.0,4.5,3,AUS,Gelding,60,--,1129.0,119,3,10,10,8,,,,5.0,5.75,4.5,,,,24.96,23.4,22.84,,,,71.2,12.0,3.1,164,57
34,11,3133,7,0.0,4.25,3,NZ,Gelding,60,--,1081.0,114,2,3,4,7,,,,1.5,2.0,4.25,,,,24.4,23.36,23.39,,,,71.15,6.0,1.7,80,59
34,12,2014,12,0.0,9.0,3,AUS,Gelding,60,--,1040.0,115,10,11,11,12,,,,5.75,6.75,9.0,,,,25.08,23.44,23.38,,,,71.9,34.0,10.0,63,131
35,1,4041,7,0.0,2.5,3,IRE,Gelding,60,--,1024.0,127,1,6,6,5,7.0,,,3.0,3.25,2.5,2.5,,,27.91,23.96,24.84,24.18,,,100.89,6.5,1.8,38,154
35,2,80,4,0.0,1.0,3,AUS,Gelding,60,--,1090.0,126,12,8,8,7,4.0,,,4.25,4.5,3.75,1.0,,,28.11,23.96,24.84,23.76,,,100.67,57.0,13.0,98,138
35,3,2055,11,0.0,10.75,3,NZ,Gelding,60,--,1114.0,125,11,5,5,6,11.0,,,2.25,2.25,2.75,10.75,,,27.79,23.92,25.04,25.47,,,102.22,34.0,8.0,98,64
35,4,238,3,0.0,0.75,3,USA,Gelding,60,--,1168.0,120,4,7,7,8,3.0,,,3.0,4.0,4.0,0.75,,,27.91,24.08,24.96,23.68,,,100.63,16.0,5.8,7,59
35,5,26,5,0.0,1.25,3,NZ,Gelding,60,--,1086.0,116,8,3,3,3,5.0,,,1.0,1.0,0.75,1.25,,,27.59,23.92,24.92,24.24,,,100.67,17.0,4.3,47,52
35,6,344,12,0.0,13.5,3,FR,Gelding,60,--,1102.0,121,9,1,1,1,12.0,,,0.5,0.25,0.15,13.5,,,27.43,23.92,24.96,26.37,,,102.68,25.0,5.7,69,162
35,7,4063,6,0.0,1.75,3,AUS,Gelding,60,--,1162.0,123,5,2,2,2,6.0,,,0.5,0.25,0.15,1.75,,,27.51,23.88,24.92,24.47,,,100.78,2.4,1.2,97,115
35,8,792,10,0.0,7.5,3,IRE,Gelding,60,--,1088.0,122,6,9,9,10,10.0,,,5.0,4.75,5.25,7.5,,,28.23,23.88,25.04,24.56,,,101.71,15.0,3.4,164,57
35,9,1487,2,0.0,0.75,3,AUS,Gelding,60,--,1088.0,122,2,4,4,4,2.0,,,1.75,1.75,1.25,0.75,,,27.71,23.92,24.88,24.11,,,100.62,3.7,1.5,138,2
35,10,3868,1,1.0,0.0,3,NZ,Gelding,60,--,1031.0,122,10,10,11,12,1.0,,,6.75,6.25,6.75,0.75,,,28.51,23.84,25.04,23.12,,,100.51,20.0,4.0,132,183
35,11,3841,9,0.0,6.0,3,AUS,Gelding,60,--,1055.0,116,3,11,10,11,9.0,,,7.75,6.0,5.25,6.0,,,28.67,23.64,24.84,24.31,,,101.46,54.0,15.0,137,128
35,12,3396,8,0.0,3.25,3,NZ,Gelding,60,--,1216.0,116,7,12,12,9,8.0,,,9.25,7.25,5.25,3.25,,,28.91,23.6,24.64,23.88,,,101.03,19.0,4.0,55,34
36,1,1484,4,0.0,1.75,3,AUS,Gelding,60,--,1174.0,123,6,3,4,4,,,,2.25,2.25,1.75,,,,24.11,22.17,23.68,,,,69.96,14.0,4.9,38,40
36,2,3859,3,0.0,1.25,3,NZ,Gelding,60,--,1149.0,132,1,1,1,3,,,,0.5,0.75,1.25,,,,23.75,22.17,23.95,,,,69.87,3.3,1.4,137,69
36,3,2094,9,0.0,7.0,3,IRE,Brown,60,--,1178.0,131,9,10,10,9,,,,6.0,8.75,7.0,,,,24.71,22.61,23.45,,,,70.77,68.0,17.0,118,154
36,4,474,11,0.0,11.0,3,NZ,Gelding,60,--,1045.0,127,4,5,7,11,,,,3.75,6.75,11.0,,,,24.35,22.65,24.41,,,,71.41,10.0,3.0,47,162
36,5,1081,10,0.0,9.25,3,IRE,Gelding,60,--,1088.0,128,8,11,11,10,,,,6.5,9.75,9.25,,,,24.79,22.69,23.65,,,,71.13,32.0,8.8,164,57
36,6,2743,2,0.0,1.25,3,AUS,Gelding,60,--,1129.0,125,2,4,3,2,,,,2.25,2.0,1.25,,,,24.11,22.13,23.62,,,,69.86,6.9,2.4,109,145
36,7,1860,12,0.0,16.5,3,NZ,Gelding,60,--,1042.0,122,11,8,9,12,,,,5.5,8.0,16.5,,,,24.63,22.57,25.09,,,,72.29,73.0,16.0,47,38
36,8,1369,7,0.0,4.0,3,NZ,Gelding,60,--,1113.0,124,10,12,12,7,,,,7.0,10.5,4.0,,,,24.87,22.73,22.69,,,,70.29,3.8,1.5,69,183
36,9,4345,8,0.0,4.75,3,AUS,Gelding,60,--,1140.0,123,7,7,8,8,,,,4.75,7.75,4.75,,,,24.51,22.65,23.29,,,,70.45,8.8,2.7,70,2
36,10,252,1,1.0,0.0,3,AUS,Gelding,60,--,1137.0,120,5,2,2,1,,,,0.5,0.75,1.25,,,,23.83,22.21,23.63,,,,69.67,6.7,1.7,97,18
36,11,395,6,0.0,3.5,3,NZ,Gelding,60,--,1126.0,109,3,6,5,6,,,,4.25,4.5,3.5,,,,24.43,22.21,23.57,,,,70.21,53.0,8.4,47,63
36,12,1690,5,0.0,2.25,3,NZ,Gelding,60,--,1105.0,115,12,9,6,5,,,,5.75,6.5,2.25,,,,24.67,22.29,23.07,,,,70.03,99.0,22.0,55,34
37,1,4022,10,0.0,7.75,3,AUS,Brown,60,--,1043.0,133,9,3,2,4,10.0,,,1.5,0.25,1.75,7.75,,,24.74,22.85,24.35,25.49,,,97.43,16.0,5.3,109,145
37,2,4391,9,0.0,6.0,3,NZ,Gelding,60,--,1190.0,133,3,6,6,7,9.0,,,4.0,2.5,3.25,6.0,,,25.14,22.81,24.23,24.95,,,97.13,14.0,4.2,117,64
37,3,3244,7,0.0,1.75,3,AUS,Gelding,60,--,1014.0,132,11,8,8,8,7.0,,,5.75,4.5,4.0,1.75,,,25.42,22.85,24.03,24.18,,,96.48,10.0,3.1,132,2
37,4,3282,6,0.0,1.25,3,NZ,Gelding,60,--,1061.0,129,10,1,1,1,6.0,,,1.0,0.25,1.0,1.25,,,24.5,23.05,24.11,24.73,,,96.39,26.0,9.6,38,162
37,5,2727,2,0.0,0.15,3,AUS,Gelding,60,--,1089.0,130,1,7,7,5,2.0,,,4.5,3.25,2.5,0.15,,,25.22,22.85,23.99,24.14,,,96.2,3.4,1.5,75,18
37,6,3485,12,0.0,18.5,3,AUS,Gelding,60,--,1098.0,130,8,12,12,12,12.0,,,9.75,9.25,8.75,18.5,,,26.06,22.97,24.03,26.08,,,99.14,19.0,7.1,47,183
37,7,3789,4,0.0,0.25,3,NZ,Gelding,60,--,1091.0,124,6,5,4,3,4.0,,,3.5,1.5,1.5,0.25,,,25.06,22.73,24.11,24.33,,,96.23,6.3,1.7,137,128
37,8,2103,11,0.0,9.25,3,NZ,Gelding,60,--,1183.0,126,4,9,9,9,11.0,,,7.0,4.75,4.25,9.25,,,25.62,22.69,24.03,25.32,,,97.66,29.0,9.7,38,138
37,9,727,3,0.0,0.2,3,USA,Gelding,60,--,1073.0,120,5,4,5,6,3.0,,,2.25,1.75,2.75,0.2,,,24.86,22.97,24.27,24.11,,,96.21,8.5,2.4,128,151
37,10,3744,5,0.0,0.25,3,NZ,Gelding,60,--,1099.0,116,7,2,3,2,5.0,,,1.0,1.25,1.0,0.25,,,24.66,23.09,24.07,24.43,,,96.25,12.0,4.8,80,59
37,11,2481,8,0.0,3.25,3,AUS,Gelding,60,--,1011.0,119,2,10,11,11,8.0,,,7.0,6.25,5.0,3.25,,,25.62,22.93,23.91,24.22,,,96.68,9.3,2.8,132,154
37,12,178,1,1.0,0.0,3,NZ,Gelding,60,--,955.0,113,12,11,10,10,1.0,,,7.25,5.75,4.75,0.15,,,25.66,22.81,23.95,23.76,,,96.18,8.7,3.0,109,34
38,1,1068,7,0.0,3.25,3,USA,Gelding,60,--,1074.0,128,11,10,12,7,,,,6.25,5.0,3.25,,,,24.7,22.68,23.12,,,,70.5,15.0,4.6,137,128
38,2,3733,6,0.0,3.25,3,AUS,Gelding,60,--,1196.0,131,8,2,2,6,,,,0.15,0.75,3.25,,,,23.7,23.0,23.77,,,,70.47,24.0,6.2,80,154
38,3,3136,1,1.0,0.0,3,AUS,Gelding,60,--,1028.0,124,7,3,4,1,,,,1.5,1.5,0.5,,,,23.94,22.88,23.15,,,,69.97,5.3,1.8,47,162
38,4,3918,10,0.0,6.25,3,NZ,Gelding,60,--,1226.0,120,10,5,6,10,,,,2.75,2.75,6.25,,,,24.14,22.88,23.95,,,,70.97,99.0,45.0,117,149
38,5,1417,5,0.0,1.75,3,AUS,Gelding,60,--,1199.0,125,3,4,3,5,,,,2.75,1.25,1.75,,,,24.14,22.64,23.47,,,,70.25,4.9,1.9,109,145
38,6,798,11,0.0,6.25,3,NZ,Gelding,60,--,1245.0,125,12,8,9,11,,,,4.5,4.25,6.25,,,,24.42,22.84,23.71,,,,70.97,25.0,8.5,38,64
38,7,1688,2,0.0,0.5,3,NZ,Gelding,60,--,1021.0,123,5,11,8,2,,,,6.5,4.25,0.5,,,,24.74,22.52,22.8,,,,70.06,5.0,2.2,164,57
